scenario,tz_name,daio,year,flights
Actual,BLUE MED FAB,O,2020,368205
Actual,BLUE MED FAB,T,2020,1124595
Actual,Baltic FAB,AD,2020,172469
Actual,Baltic FAB,I,2020,33537
Actual,Baltic FAB,O,2020,227632
Actual,Baltic FAB,T,2020,433638
Actual,Belgium/Luxembourg,AD,2020,204036
Actual,Belgium/Luxembourg,I,2020,4309
Actual,Belgium/Luxembourg,O,2020,333109
Actual,Belgium/Luxembourg,T,2020,541454
Actual,Bosnia and Herzegovina,AD,2020,8494
Actual,Bosnia and Herzegovina,I,2020,100
Actual,Bosnia and Herzegovina,O,2020,175670
Actual,Bosnia and Herzegovina,T,2020,184264
Actual,Bulgaria,AD,2020,41895
Actual,Bulgaria,I,2020,2974
Actual,Bulgaria,O,2020,331311
Actual,Bulgaria,T,2020,376180
Actual,Croatia,AD,2020,38970
Actual,Croatia,I,2020,7083
Actual,Croatia,O,2020,255046
Actual,Croatia,T,2020,301099
Actual,Cyprus,AD,2020,33546
Actual,Cyprus,I,2020,1856
Actual,Cyprus,O,2020,128808
Actual,Cyprus,T,2020,164210
Actual,Czech Republic,AD,2020,58541
Actual,Czech Republic,I,2020,6510
Actual,Czech Republic,O,2020,274639
Actual,Czech Republic,T,2020,339690
Actual,DK-SE FAB,AD,2020,189555
Actual,DK-SE FAB,I,2020,97669
Actual,DK-SE FAB,O,2020,161263
Actual,DK-SE FAB,T,2020,448487
Actual,Danube FAB,AD,2020,110241
Actual,Danube FAB,I,2020,17794
Actual,Danube FAB,O,2020,330846
Actual,Danube FAB,T,2020,458881
Actual,Denmark,AD,2020,109300
Actual,Denmark,I,2020,24967
Actual,Denmark,O,2020,140241
Actual,Denmark,T,2020,274508
Actual,ECAC,AD,2020,947400
Actual,ECAC,I,2020,3933023
Actual,ECAC,O,2020,98655
Actual,ECAC,T,2020,4979078
Actual,ESRA08,AD,2020,1009065
Actual,ESRA08,I,2020,3790728
Actual,ESRA08,O,2020,68805
Actual,ESRA08,T,2020,4868598
Actual,EU27,AD,2020,1476276
Actual,EU27,I,2020,2313953
Actual,EU27,O,2020,446849
Actual,EU27,T,2020,4237078
Actual,Estonia,AD,2020,17240
Actual,Estonia,I,2020,3405
Actual,Estonia,O,2020,76483
Actual,Estonia,T,2020,97128
Actual,FAB CE,AD,2020,282900
Actual,FAB CE,I,2020,45227
Actual,FAB CE,O,2020,654204
Actual,FAB CE,T,2020,982331
Actual,FABEC,AD,2020,1464918
Actual,FABEC,I,2020,660530
Actual,FABEC,O,2020,593129
Actual,FABEC,T,2020,2718577
Actual,Finland,AD,2020,61726
Actual,Finland,I,2020,24268
Actual,Finland,O,2020,33059
Actual,Finland,T,2020,119053
Actual,France,AD,2020,477907
Actual,France,I,2020,243217
Actual,France,O,2020,668691
Actual,France,T,2020,1389815
Actual,Georgia,AD,2020,12349
Actual,Georgia,I,2020,363
Actual,Georgia,O,2020,52023
Actual,Georgia,T,2020,64735
Actual,Germany,AD,2020,724242
Actual,Germany,I,2020,172697
Actual,Germany,O,2020,582183
Actual,Germany,T,2020,1479122
Actual,Greece,AD,2020,132600
Actual,Greece,I,2020,73355
Actual,Greece,O,2020,176591
Actual,Greece,T,2020,382546
Actual,Hungary,AD,2020,51896
Actual,Hungary,I,2020,932
Actual,Hungary,O,2020,328432
Actual,Hungary,T,2020,381260
Actual,Iceland,AD,2020,19467
Actual,Iceland,I,2020,9399
Actual,Iceland,O,2020,55958
Actual,Iceland,T,2020,84824
Actual,Ireland,AD,2020,102542
Actual,Ireland,I,2020,6325
Actual,Ireland,O,2020,154240
Actual,Ireland,T,2020,263107
Actual,Israel,AD,2020,50596
Actual,Israel,I,2020,6215
Actual,Israel,O,2020,10437
Actual,Israel,T,2020,67248
Actual,Italy,AD,2020,351524
Actual,Italy,I,2020,163202
Actual,Italy,O,2020,266946
Actual,Italy,T,2020,781672
Actual,Latvia,AD,2020,34898
Actual,Latvia,I,2020,652
Actual,Latvia,O,2020,94990
Actual,Latvia,T,2020,130540
Actual,Lithuania,AD,2020,27864
Actual,Lithuania,I,2020,2594
Actual,Lithuania,O,2020,108878
Actual,Lithuania,T,2020,139336
Actual,Malta,AD,2020,23660
Actual,Malta,I,2020,323
Actual,Malta,O,2020,32049
Actual,Malta,T,2020,56032
Actual,Moldova,AD,2020,9819
Actual,Moldova,I,2020,17
Actual,Moldova,O,2020,11869
Actual,Moldova,T,2020,21705
Actual,Morocco,AD,2020,55736
Actual,Morocco,I,2020,14317
Actual,Morocco,O,2020,108850
Actual,Morocco,T,2020,178903
Actual,NEFAB,AD,2020,182010
Actual,NEFAB,I,2020,255692
Actual,NEFAB,O,2020,120539
Actual,NEFAB,T,2020,558241
Actual,Netherlands,AD,2020,278308
Actual,Netherlands,I,2020,15819
Actual,Netherlands,O,2020,301676
Actual,Netherlands,T,2020,595803
Actual,North Macedonia,AD,2020,8886
Actual,North Macedonia,I,2020,28
Actual,North Macedonia,O,2020,86532
Actual,North Macedonia,T,2020,95446
Actual,Norway-Continental,AD,2020,93971
Actual,Norway-Continental,I,2020,213779
Actual,Norway-Continental,O,2020,36581
Actual,Norway-Continental,T,2020,344331
Actual,Poland,AD,2020,149013
Actual,Poland,I,2020,28739
Actual,Poland,O,2020,199164
Actual,Poland,T,2020,376916
Actual,Portugal,AD,2020,142859
Actual,Portugal,I,2020,34097
Actual,Portugal,O,2020,133743
Actual,Portugal,T,2020,310699
Actual,Portugal-Continental,AD,2020,146304
Actual,Portugal-Continental,I,2020,16192
Actual,Portugal-Continental,O,2020,104109
Actual,Portugal-Continental,T,2020,266605
Actual,Portugal-SantaMaria,AD,2020,10343
Actual,Portugal-SantaMaria,I,2020,11011
Actual,Portugal-SantaMaria,O,2020,57019
Actual,Portugal-SantaMaria,T,2020,78373
Actual,Romania,AD,2020,70384
Actual,Romania,I,2020,13801
Actual,Romania,O,2020,235809
Actual,Romania,T,2020,319994
Actual,SES-RP2,AD,2020,1027765
Actual,SES-RP2,I,2020,3396847
Actual,SES-RP2,O,2020,184664
Actual,SES-RP2,T,2020,4609276
Actual,SES-RP3,AD,2020,1377373
Actual,SES-RP3,I,2020,2721907
Actual,SES-RP3,O,2020,356482
Actual,SES-RP3,T,2020,4455762
Actual,Serbia/Montenegro,AD,2020,48003
Actual,Serbia/Montenegro,I,2020,5190
Actual,Serbia/Montenegro,O,2020,284183
Actual,Serbia/Montenegro,T,2020,337376
Actual,Slovakia,AD,2020,11977
Actual,Slovakia,I,2020,1567
Actual,Slovakia,O,2020,187239
Actual,Slovakia,T,2020,200783
Actual,Slovenia,AD,2020,11702
Actual,Slovenia,I,2020,910
Actual,Slovenia,O,2020,182671
Actual,Slovenia,T,2020,195283
Actual,South West FAB,AD,2020,541830
Actual,South West FAB,I,2020,265631
Actual,South West FAB,O,2020,77612
Actual,South West FAB,T,2020,885073
Actual,Spain,AD,2020,431702
Actual,Spain,I,2020,233756
Actual,Spain,O,2020,188086
Actual,Spain,T,2020,853544
Actual,Spain-Canaries,AD,2020,95830
Actual,Spain-Canaries,I,2020,56204
Actual,Spain-Canaries,O,2020,20512
Actual,Spain-Canaries,T,2020,172546
Actual,Spain-Continental,AD,2020,404132
Actual,Spain-Continental,I,2020,141017
Actual,Spain-Continental,O,2020,234875
Actual,Spain-Continental,T,2020,780024
Actual,Sweden,AD,2020,100241
Actual,Sweden,I,2020,62575
Actual,Sweden,O,2020,188359
Actual,Sweden,T,2020,351175
Actual,Switzerland,AD,2020,200551
Actual,Switzerland,I,2020,13306
Actual,Switzerland,O,2020,263150
Actual,Switzerland,T,2020,477007
Actual,Türkiye,AD,2020,272751
Actual,Türkiye,I,2020,198395
Actual,Türkiye,O,2020,222050
Actual,Türkiye,T,2020,693196
Actual,UK-Continental,AD,2020,670783
Actual,UK-Continental,I,2020,158732
Actual,UK-Continental,O,2020,199651
Actual,UK-Continental,T,2020,1029166
Actual,UK-Ireland FAB,AD,2020,691635
Actual,UK-Ireland FAB,I,2020,205902
Actual,UK-Ireland FAB,O,2020,147163
Actual,UK-Ireland FAB,T,2020,1044700
Actual,NM Area,AD,2021,1099721
Actual,NM Area,I,2021,5052462
Actual,NM Area,O,2021,88680
Actual,NM Area,T,2021,6240863
Actual,Albania,AD,2021,26252
Actual,Albania,I,2021,27
Actual,Albania,O,2021,127737
Actual,Albania,T,2021,154016
Actual,Armenia,AD,2021,20683
Actual,Armenia,I,2021,10
Actual,Armenia,O,2021,13786
Actual,Armenia,T,2021,34479
Actual,Austria,AD,2021,160232
Actual,Austria,I,2021,10509
Actual,Austria,O,2021,568726
Actual,Austria,T,2021,739467
Actual,Azerbaijan,AD,2021,29486
Actual,Azerbaijan,I,2021,4187
Actual,Azerbaijan,O,2021,47107
Actual,Azerbaijan,T,2021,80780
Actual,BLUE MED FAB,AD,2021,716852
Actual,BLUE MED FAB,I,2021,363001
Actual,BLUE MED FAB,O,2021,537961
Actual,BLUE MED FAB,T,2021,1617814
Actual,Baltic FAB,AD,2021,220183
Actual,Baltic FAB,I,2021,33758
Actual,Baltic FAB,O,2021,277742
Actual,Baltic FAB,T,2021,531683
Actual,Belgium/Luxembourg,AD,2021,252416
Actual,Belgium/Luxembourg,I,2021,6506
Actual,Belgium/Luxembourg,O,2021,379613
Actual,Belgium/Luxembourg,T,2021,638535
Actual,Bosnia and Herzegovina,AD,2021,15271
Actual,Bosnia and Herzegovina,I,2021,143
Actual,Bosnia and Herzegovina,O,2021,247753
Actual,Bosnia and Herzegovina,T,2021,263167
Actual,Bulgaria,AD,2021,52267
Actual,Bulgaria,I,2021,3451
Actual,Bulgaria,O,2021,460706
Actual,Bulgaria,T,2021,516424
Actual,Croatia,AD,2021,64219
Actual,Croatia,I,2021,9386
Actual,Croatia,O,2021,387309
Actual,Croatia,T,2021,460914
Actual,Cyprus,AD,2021,52945
Actual,Cyprus,I,2021,1908
Actual,Cyprus,O,2021,197533
Actual,Cyprus,T,2021,252386
Actual,Czech Republic,AD,2021,68765
Actual,Czech Republic,I,2021,7932
Actual,Czech Republic,O,2021,327248
Actual,Czech Republic,T,2021,403945
Actual,DK-SE FAB,AD,2021,214815
Actual,DK-SE FAB,I,2021,103168
Actual,DK-SE FAB,O,2021,173854
Actual,DK-SE FAB,T,2021,491837
Actual,Danube FAB,AD,2021,150072
Actual,Danube FAB,I,2021,22946
Actual,Danube FAB,O,2021,461359
Actual,Danube FAB,T,2021,634377
Actual,Denmark,AD,2021,121958
Actual,Denmark,I,2021,27710
Actual,Denmark,O,2021,150460
Actual,Denmark,T,2021,300128
Actual,ECAC,AD,2021,1194049
Actual,ECAC,I,2021,4887581
Actual,ECAC,O,2021,149122
Actual,ECAC,T,2021,6230752
Actual,ESRA08,AD,2021,1271980
Actual,ESRA08,I,2021,4697206
Actual,ESRA08,O,2021,105079
Actual,ESRA08,T,2021,6074265
Actual,EU27,AD,2021,1755106
Actual,EU27,I,2021,2959646
Actual,EU27,O,2021,547918
Actual,EU27,T,2021,5262670
Actual,Estonia,AD,2021,20663
Actual,Estonia,I,2021,3763
Actual,Estonia,O,2021,85696
Actual,Estonia,T,2021,110122
Actual,FAB CE,AD,2021,351688
Actual,FAB CE,I,2021,55287
Actual,FAB CE,O,2021,863543
Actual,FAB CE,T,2021,1270518
Actual,FABEC,AD,2021,1824895
Actual,FABEC,I,2021,748059
Actual,FABEC,O,2021,702705
Actual,FABEC,T,2021,3275659
Actual,Finland,AD,2021,60246
Actual,Finland,I,2021,25005
Actual,Finland,O,2021,38055
Actual,Finland,T,2021,123306
Actual,France,AD,2021,615421
Actual,France,I,2021,303939
Actual,France,O,2021,894029
Actual,France,T,2021,1813389
Actual,Georgia,AD,2021,27878
Actual,Georgia,I,2021,518
Actual,Georgia,O,2021,56741
Actual,Georgia,T,2021,85137
Actual,Germany,AD,2021,873145
Actual,Germany,I,2021,163419
Actual,Germany,O,2021,675157
Actual,Germany,T,2021,1711721
Actual,Greece,AD,2021,237586
Actual,Greece,I,2021,98513
Actual,Greece,O,2021,233158
Actual,Greece,T,2021,569257
Actual,Hungary,AD,2021,59737
Actual,Hungary,I,2021,1342
Actual,Hungary,O,2021,430036
Actual,Hungary,T,2021,491115
Actual,Iceland,AD,2021,28859
Actual,Iceland,I,2021,12916
Actual,Iceland,O,2021,69321
Actual,Iceland,T,2021,111096
Actual,Ireland,AD,2021,105178
Actual,Ireland,I,2021,6387
Actual,Ireland,O,2021,188376
Actual,Ireland,T,2021,299941
Actual,Israel,AD,2021,67764
Actual,Israel,I,2021,12291
Actual,Israel,O,2021,21568
Actual,Israel,T,2021,101623
Actual,Italy,AD,2021,473283
Actual,Italy,I,2021,222733
Actual,Italy,O,2021,409886
Actual,Italy,T,2021,1105902
Actual,Latvia,AD,2021,38289
Actual,Latvia,I,2021,565
Actual,Latvia,O,2021,125125
Actual,Latvia,T,2021,163979
Actual,Lithuania,AD,2021,31795
Actual,Lithuania,I,2021,2022
Actual,Lithuania,O,2021,144598
Actual,Lithuania,T,2021,178415
Actual,Malta,AD,2021,31895
Actual,Malta,I,2021,302
Actual,Malta,O,2021,39960
Actual,Malta,T,2021,72157
Actual,Moldova,AD,2021,16777
Actual,Moldova,I,2021,16
Actual,Moldova,O,2021,15856
Actual,Moldova,T,2021,32649
Actual,Morocco,AD,2021,83355
Actual,Morocco,I,2021,19544
Actual,Morocco,O,2021,150080
Actual,Morocco,T,2021,252979
Actual,NEFAB,AD,2021,185335
Actual,NEFAB,I,2021,278188
Actual,NEFAB,O,2021,158675
Actual,NEFAB,T,2021,622198
Actual,Netherlands,AD,2021,329510
Actual,Netherlands,I,2021,15826
Actual,Netherlands,O,2021,307218
Actual,Netherlands,T,2021,652554
Actual,North Macedonia,AD,2021,14350
Actual,North Macedonia,I,2021,77
Actual,North Macedonia,O,2021,140512
Actual,North Macedonia,T,2021,154939
Actual,Norway-Continental,AD,2021,90651
Actual,Norway-Continental,I,2021,235883
Actual,Norway-Continental,O,2021,47303
Actual,Norway-Continental,T,2021,373837
Actual,Poland,AD,2021,192634
Actual,Poland,I,2021,29613
Actual,Poland,O,2021,250951
Actual,Poland,T,2021,473198
Actual,Portugal,AD,2021,186875
Actual,Portugal,I,2021,45622
Actual,Portugal,O,2021,168816
Actual,Portugal,T,2021,401313
Actual,Portugal-Continental,AD,2021,192491
Actual,Portugal-Continental,I,2021,21006
Actual,Portugal-Continental,O,2021,131993
Actual,Portugal-Continental,T,2021,345490
Actual,Portugal-SantaMaria,AD,2021,13606
Actual,Portugal-SantaMaria,I,2021,15005
Actual,Portugal-SantaMaria,O,2021,70396
Actual,Portugal-SantaMaria,T,2021,99007
Actual,Romania,AD,2021,101419
Actual,Romania,I,2021,17688
Actual,Romania,O,2021,334513
Actual,Romania,T,2021,453620
Actual,SES-RP2,AD,2021,1291106
Actual,SES-RP2,I,2021,4095875
Actual,SES-RP2,O,2021,289808
Actual,SES-RP2,T,2021,5676789
Actual,SES-RP3,AD,2021,1619547
Actual,SES-RP3,I,2021,3421140
Actual,SES-RP3,O,2021,458430
Actual,SES-RP3,T,2021,5499117
Actual,Serbia/Montenegro,AD,2021,74761
Actual,Serbia/Montenegro,I,2021,7687
Actual,Serbia/Montenegro,O,2021,393202
Actual,Serbia/Montenegro,T,2021,475650
Actual,Slovakia,AD,2021,14752
Actual,Slovakia,I,2021,1472
Actual,Slovakia,O,2021,254383
Actual,Slovakia,T,2021,270607
Actual,Slovenia,AD,2021,15210
Actual,Slovenia,I,2021,1135
Actual,Slovenia,O,2021,262466
Actual,Slovenia,T,2021,278811
Actual,South West FAB,AD,2021,775920
Actual,South West FAB,I,2021,355551
Actual,South West FAB,O,2021,102913
Actual,South West FAB,T,2021,1234384
Actual,Spain,AD,2021,628665
Actual,Spain,I,2021,315717
Actual,Spain,O,2021,247258
Actual,Spain,T,2021,1191640
Actual,Spain-Canaries,AD,2021,129494
Actual,Spain-Canaries,I,2021,65748
Actual,Spain-Canaries,O,2021,24659
Actual,Spain-Canaries,T,2021,219901
Actual,Spain-Continental,AD,2021,600679
Actual,Spain-Continental,I,2021,195425
Actual,Spain-Continental,O,2021,310453
Actual,Spain-Continental,T,2021,1106557
Actual,Sweden,AD,2021,110653
Actual,Sweden,I,2021,66319
Actual,Sweden,O,2021,203386
Actual,Sweden,T,2021,380358
Actual,Switzerland,AD,2021,239931
Actual,Switzerland,I,2021,14026
Actual,Switzerland,O,2021,369248
Actual,Switzerland,T,2021,623205
Actual,Türkiye,AD,2021,453449
Actual,Türkiye,I,2021,260011
Actual,Türkiye,O,2021,297188
Actual,Türkiye,T,2021,1010648
Actual,UK-Continental,AD,2021,624648
Actual,UK-Continental,I,2021,191318
Actual,UK-Continental,O,2021,247088
Actual,UK-Continental,T,2021,1063054
Actual,UK-Ireland FAB,AD,2021,662490
Actual,UK-Ireland FAB,I,2021,231373
Actual,UK-Ireland FAB,O,2021,187698
Actual,UK-Ireland FAB,T,2021,1081561
Actual,NM Area,AD,2022,1531417
Actual,NM Area,I,2022,7620831
Actual,NM Area,O,2022,100840
Actual,NM Area,T,2022,9253088
Actual,Albania,AD,2022,38914
Actual,Albania,I,2022,69
Actual,Albania,O,2022,211110
Actual,Albania,T,2022,250093
Actual,Armenia,AD,2022,35172
Actual,Armenia,I,2022,12
Actual,Armenia,O,2022,43743
Actual,Armenia,T,2022,78927
Actual,Austria,AD,2022,258828
Actual,Austria,I,2022,11218
Actual,Austria,O,2022,997237
Actual,Austria,T,2022,1267283
Actual,Azerbaijan,AD,2022,48028
Actual,Azerbaijan,I,2022,6090
Actual,Azerbaijan,O,2022,116421
Actual,Azerbaijan,T,2022,170539
Actual,BLUE MED FAB,AD,2022,1207234
Actual,BLUE MED FAB,I,2022,476889
Actual,BLUE MED FAB,O,2022,828993
Actual,BLUE MED FAB,T,2022,2513116
Actual,Baltic FAB,AD,2022,355944
Actual,Baltic FAB,I,2022,47698
Actual,Baltic FAB,O,2022,283494
Actual,Baltic FAB,T,2022,687136
Actual,Belgium/Luxembourg,AD,2022,353340
Actual,Belgium/Luxembourg,I,2022,5926
