scenario,tz_name,daio,year,flights
Actual,Ireland,O,2018,346478
Actual,Ireland,T,2018,635029
Actual,Israel,AD,2018,155480
Actual,Israel,I,2018,16632
Actual,Israel,O,2018,25372
Actual,Israel,T,2018,197484
Actual,Italy,AD,2018,978158
Actual,Italy,I,2018,295049
Actual,Italy,O,2018,607045
Actual,Italy,T,2018,1880252
Actual,Latvia,AD,2018,82630
Actual,Latvia,I,2018,707
Actual,Latvia,O,2018,206788
Actual,Latvia,T,2018,290125
Actual,Lithuania,AD,2018,59315
Actual,Lithuania,I,2018,2794
Actual,Lithuania,O,2018,238619
Actual,Lithuania,T,2018,300728
Actual,Malta,AD,2018,56282
Actual,Malta,I,2018,193
Actual,Malta,O,2018,68537
Actual,Malta,T,2018,125012
Actual,Moldova,AD,2018,28020
Actual,Moldova,I,2018,38
Actual,Moldova,O,2018,27041
Actual,Moldova,T,2018,55099
Actual,Morocco,AD,2018,157791
Actual,Morocco,I,2018,25377
Actual,Morocco,O,2018,248084
Actual,Morocco,T,2018,431252
Actual,NEFAB,AD,2018,468159
Actual,NEFAB,I,2018,367776
Actual,NEFAB,O,2018,241084
Actual,NEFAB,T,2018,1077019
Actual,Netherlands,AD,2018,593562
Actual,Netherlands,I,2018,18050
Actual,Netherlands,O,2018,716875
Actual,Netherlands,T,2018,1328487
Actual,North Macedonia,AD,2018,19219
Actual,North Macedonia,I,2018,25
Actual,North Macedonia,O,2018,173517
Actual,North Macedonia,T,2018,192761
Actual,Norway-Continental,AD,2018,233029
Actual,Norway-Continental,I,2018,280203
Actual,Norway-Continental,O,2018,81262
Actual,Norway-Continental,T,2018,594494
Actual,Poland,AD,2018,353495
Actual,Poland,I,2018,42913
Actual,Poland,O,2018,475397
Actual,Poland,T,2018,871805
Actual,Portugal-Continental,AD,2018,336451
Actual,Portugal-Continental,I,2018,34958
Actual,Portugal-Continental,O,2018,262572
Actual,Portugal-Continental,T,2018,633981
Actual,Portugal-SantaMaria,AD,2018,17287
Actual,Portugal-SantaMaria,I,2018,15447
Actual,Portugal-SantaMaria,O,2018,134391
Actual,Portugal-SantaMaria,T,2018,167125
Actual,Romania,AD,2018,159417
Actual,Romania,I,2018,24650
Actual,Romania,O,2018,554026
Actual,Romania,T,2018,738093
Actual,SES-RP2,AD,2018,2375011
Actual,SES-RP2,I,2018,7469288
Actual,SES-RP2,O,2018,372106
Actual,SES-RP2,T,2018,10216405
Actual,Serbia/Montenegro,AD,2018,97995
Actual,Serbia/Montenegro,I,2018,7824
Actual,Serbia/Montenegro,O,2018,610142
Actual,Serbia/Montenegro,T,2018,715961
Actual,Slovakia,AD,2018,31836
Actual,Slovakia,I,2018,2527
Actual,Slovakia,O,2018,532757
Actual,Slovakia,T,2018,567120
Actual,Slovenia,AD,2018,33663
Actual,Slovenia,I,2018,1087
Actual,Slovenia,O,2018,388404
Actual,Slovenia,T,2018,423154
Actual,South West FAB,AD,2018,1482961
Actual,South West FAB,I,2018,494852
Actual,South West FAB,O,2018,190607
Actual,South West FAB,T,2018,2168420
Actual,Spain-Canaries,AD,2018,223450
Actual,Spain-Canaries,I,2018,90094
Actual,Spain-Canaries,O,2018,42029
Actual,Spain-Canaries,T,2018,355573
Actual,Spain-Continental,AD,2018,1128795
Actual,Spain-Continental,I,2018,266874
Actual,Spain-Continental,O,2018,574500
Actual,Spain-Continental,T,2018,1970169
Actual,Sweden,AD,2018,288378
Actual,Sweden,I,2018,140407
Actual,Sweden,O,2018,402493
Actual,Sweden,T,2018,831278
Actual,Switzerland,AD,2018,469568
Actual,Switzerland,I,2018,19109
Actual,Switzerland,O,2018,678421
Actual,Switzerland,T,2018,1167098
Actual,Türkiye,AD,2018,624653
Actual,Türkiye,I,2018,386105
Actual,Türkiye,O,2018,520493
Actual,Türkiye,T,2018,1531251
Actual,UK-Continental,AD,2018,1758582
Actual,UK-Continental,I,2018,371311
Actual,UK-Continental,O,2018,427898
Actual,UK-Continental,T,2018,2557791
Actual,UK-Ireland FAB,AD,2018,1797297
Actual,UK-Ireland FAB,I,2018,499273
Actual,UK-Ireland FAB,O,2018,301727
Actual,UK-Ireland FAB,T,2018,2598297
Actual,Ukraine,AD,2018,146518
Actual,Ukraine,I,2018,18044
Actual,Ukraine,O,2018,109611
Actual,Ukraine,T,2018,274173
Actual,NM Area,AD,2019,2042750
Actual,NM Area,I,2019,8950170
Actual,NM Area,O,2019,113240
Actual,NM Area,T,2019,11106160
Actual,Albania,AD,2019,28432
Actual,Albania,I,2019,34
Actual,Albania,O,2019,192297
Actual,Albania,T,2019,220763
Actual,Armenia,AD,2019,26574
Actual,Armenia,I,2019,8
Actual,Armenia,O,2019,40353
Actual,Armenia,T,2019,66935
Actual,Austria,AD,2019,338108
Actual,Austria,I,2019,16594
Actual,Austria,O,2019,1009864
Actual,Austria,T,2019,1364566
Actual,Azerbaijan,AD,2019,50608
Actual,Azerbaijan,I,2019,5278
Actual,Azerbaijan,O,2019,87203
Actual,Azerbaijan,T,2019,143089
Actual,BLUE MED FAB,AD,2019,1377212
Actual,BLUE MED FAB,I,2019,479555
Actual,BLUE MED FAB,O,2019,906429
Actual,BLUE MED FAB,T,2019,2763196
Actual,Baltic FAB,AD,2019,418643
Actual,Baltic FAB,I,2019,52231
Actual,Baltic FAB,O,2019,555228
Actual,Baltic FAB,T,2019,1026102
Actual,Belgium/Luxembourg,AD,2019,412812
Actual,Belgium/Luxembourg,I,2019,5138
Actual,Belgium/Luxembourg,O,2019,830804
Actual,Belgium/Luxembourg,T,2019,1248754
Actual,Bosnia and Herzegovina,AD,2019,19005
Actual,Bosnia and Herzegovina,I,2019,230
Actual,Bosnia and Herzegovina,O,2019,413198
Actual,Bosnia and Herzegovina,T,2019,432433
Actual,Bulgaria,AD,2019,88837
Actual,Bulgaria,I,2019,4262
Actual,Bulgaria,O,2019,786276
Actual,Bulgaria,T,2019,879375
Actual,Croatia,AD,2019,102356
Actual,Croatia,I,2019,11015
Actual,Croatia,O,2019,600848
Actual,Croatia,T,2019,714219
Actual,Cyprus,AD,2019,81684
Actual,Cyprus,I,2019,1801
Actual,Cyprus,O,2019,327981
Actual,Cyprus,T,2019,411466
Actual,Czech Republic,AD,2019,165813
Actual,Czech Republic,I,2019,6101
Actual,Czech Republic,O,2019,695320
Actual,Czech Republic,T,2019,867234
Actual,DK-SE FAB,AD,2019,527423
Actual,DK-SE FAB,I,2019,189874
Actual,DK-SE FAB,O,2019,358023
Actual,DK-SE FAB,T,2019,1075320
Actual,Danube FAB,AD,2019,249301
Actual,Danube FAB,I,2019,29651
Actual,Danube FAB,O,2019,781413
Actual,Danube FAB,T,2019,1060365
Actual,Denmark,AD,2019,296446
Actual,Denmark,I,2019,38760
Actual,Denmark,O,2019,334168
Actual,Denmark,T,2019,669374
Actual,ECAC,AD,2019,2292660
Actual,ECAC,I,2019,8595343
Actual,ECAC,O,2019,197149
Actual,ECAC,T,2019,11085152
Actual,ESRA08,AD,2019,2422394
Actual,ESRA08,I,2019,8285001
Actual,ESRA08,O,2019,152331
Actual,ESRA08,T,2019,10859726
Actual,EU27,AD,2019,3787379
Actual,EU27,I,2019,4937216
Actual,EU27,O,2019,986051
Actual,EU27,T,2019,9710646
Actual,Estonia,AD,2019,42157
Actual,Estonia,I,2019,3911
Actual,Estonia,O,2019,182664
Actual,Estonia,T,2019,228732
Actual,FAB CE,AD,2019,745821
Actual,FAB CE,I,2019,73856
Actual,FAB CE,O,2019,1573855
Actual,FAB CE,T,2019,2393532
Actual,FABEC,AD,2019,3445015
Actual,FABEC,I,2019,1237693
Actual,FABEC,O,2019,1614823
Actual,FABEC,T,2019,6297531
Actual,Finland,AD,2019,172400
Actual,Finland,I,2019,50319
Actual,Finland,O,2019,62471
Actual,Finland,T,2019,285190
Actual,France,AD,2019,1174512
Actual,France,I,2019,398988
Actual,France,O,2019,1798271
Actual,France,T,2019,3371771
Actual,Georgia,AD,2019,45407
Actual,Georgia,I,2019,931
Actual,Georgia,O,2019,92034
Actual,Georgia,T,2019,138372
Actual,Germany,AD,2019,1717573
Actual,Germany,I,2019,337706
Actual,Germany,O,2019,1338464
Actual,Germany,T,2019,3393743
Actual,Greece,AD,2019,339591
Actual,Greece,I,2019,121209
Actual,Greece,O,2019,423290
Actual,Greece,T,2019,884090
Actual,Hungary,AD,2019,130877
Actual,Hungary,I,2019,693
Actual,Hungary,O,2019,760394
Actual,Hungary,T,2019,891964
Actual,Iceland,AD,2019,56670
Actual,Iceland,I,2019,13610
Actual,Iceland,O,2019,124751
Actual,Iceland,T,2019,195031
Actual,Ireland,AD,2019,288174
Actual,Ireland,I,2019,6669
Actual,Ireland,O,2019,351753
Actual,Ireland,T,2019,646596
Actual,Israel,AD,2019,162662
Actual,Israel,I,2019,14002
Actual,Israel,O,2019,28393
Actual,Israel,T,2019,205057
Actual,Italy,AD,2019,1013314
Actual,Italy,I,2019,298629
Actual,Italy,O,2019,650239
Actual,Italy,T,2019,1962182
Actual,Latvia,AD,2019,86089
Actual,Latvia,I,2019,964
Actual,Latvia,O,2019,210973
Actual,Latvia,T,2019,298026
Actual,Lithuania,AD,2019,60477
Actual,Lithuania,I,2019,3283
Actual,Lithuania,O,2019,239406
Actual,Lithuania,T,2019,303166
Actual,Malta,AD,2019,57697
Actual,Malta,I,2019,242
Actual,Malta,O,2019,72291
Actual,Malta,T,2019,130230
Actual,Moldova,AD,2019,27316
Actual,Moldova,I,2019,35
Actual,Moldova,O,2019,27949
Actual,Moldova,T,2019,55300
Actual,Morocco,AD,2019,170733
Actual,Morocco,I,2019,29525
Actual,Morocco,O,2019,242675
Actual,Morocco,T,2019,442933
Actual,NEFAB,AD,2019,475625
Actual,NEFAB,I,2019,363488
Actual,NEFAB,O,2019,242897
Actual,NEFAB,T,2019,1082010
Actual,Netherlands,AD,2019,594684
Actual,Netherlands,I,2019,16747
Actual,Netherlands,O,2019,719954
Actual,Netherlands,T,2019,1331385
Actual,North Macedonia,AD,2019,21340
Actual,North Macedonia,I,2019,22
Actual,North Macedonia,O,2019,201239
Actual,North Macedonia,T,2019,222601
Actual,Norway-Continental,AD,2019,235694
Actual,Norway-Continental,I,2019,276927
Actual,Norway-Continental,O,2019,78651
Actual,Norway-Continental,T,2019,591272
Actual,Poland,AD,2019,368450
Actual,Poland,I,2019,43806
Actual,Poland,O,2019,500217
Actual,Poland,T,2019,912473
Actual,Portugal-Continental,AD,2019,352986
Actual,Portugal-Continental,I,2019,31960
Actual,Portugal-Continental,O,2019,266277
Actual,Portugal-Continental,T,2019,651223
Actual,Portugal-SantaMaria,AD,2019,17591
Actual,Portugal-SantaMaria,I,2019,15826
Actual,Portugal-SantaMaria,O,2019,133848
Actual,Portugal-SantaMaria,T,2019,167265
Actual,Romania,AD,2019,164114
Actual,Romania,I,2019,23564
Actual,Romania,O,2019,559552
Actual,Romania,T,2019,747230
Actual,SES-RP2,AD,2019,2480653
Actual,SES-RP2,I,2019,7467947
Actual,SES-RP2,O,2019,386313
Actual,SES-RP2,T,2019,10334913
Actual,SES-RP3,AD,2019,3519168
Actual,SES-RP3,I,2019,5691729
Actual,SES-RP3,O,2019,773787
Actual,SES-RP3,T,2019,9984684
Actual,Serbia/Montenegro,AD,2019,105827
Actual,Serbia/Montenegro,I,2019,8110
Actual,Serbia/Montenegro,O,2019,650272
Actual,Serbia/Montenegro,T,2019,764209
Actual,Slovakia,AD,2019,31533
Actual,Slovakia,I,2019,1985
Actual,Slovakia,O,2019,528363
Actual,Slovakia,T,2019,561881
Actual,Slovenia,AD,2019,30078
Actual,Slovenia,I,2019,1188
Actual,Slovenia,O,2019,428342
Actual,Slovenia,T,2019,459608
Actual,South West FAB,AD,2019,1507948
Actual,South West FAB,I,2019,510350
Actual,South West FAB,O,2019,202711
Actual,South West FAB,T,2019,2221009
Actual,Spain,AD,2019,1251515
Actual,Spain,I,2019,434718
Actual,Spain,O,2019,465485
Actual,Spain,T,2019,2151718
Actual,Spain-Canaries,AD,2019,215155
Actual,Spain-Canaries,I,2019,92231
Actual,Spain-Canaries,O,2019,50440
Actual,Spain-Canaries,T,2019,357826
Actual,Spain-Continental,AD,2019,1160394
Actual,Spain-Continental,I,2019,275865
Actual,Spain-Continental,O,2019,581731
Actual,Spain-Continental,T,2019,2017990
Actual,Sweden,AD,2019,277426
Actual,Sweden,I,2019,127398
Actual,Sweden,O,2019,418584
Actual,Sweden,T,2019,823408
Actual,Switzerland,AD,2019,463405
Actual,Switzerland,I,2019,18030
Actual,Switzerland,O,2019,695170
Actual,Switzerland,T,2019,1176605
Actual,Türkiye,AD,2019,686920
Actual,Türkiye,I,2019,337511
Actual,Türkiye,O,2019,522911
Actual,Türkiye,T,2019,1547342
Actual,UK-Continental,AD,2019,1766030
Actual,UK-Continental,I,2019,361324
Actual,UK-Continental,O,2019,452877
Actual,UK-Continental,T,2019,2580231
Actual,UK-Ireland FAB,AD,2019,1810502
Actual,UK-Ireland FAB,I,2019,489844
Actual,UK-Ireland FAB,O,2019,320416
Actual,UK-Ireland FAB,T,2019,2620762
Actual,Ukraine,AD,2019,163270
Actual,Ukraine,I,2019,18454
Actual,Ukraine,O,2019,124766
Actual,Ukraine,T,2019,306490
Actual,NM Area,AD,2020,880745
Actual,NM Area,I,2020,4050376
Actual,NM Area,O,2020,53242
Actual,NM Area,T,2020,4984363
Actual,Albania,AD,2020,15278
Actual,Albania,I,2020,5
Actual,Albania,O,2020,86402
Actual,Albania,T,2020,101685
Actual,Armenia,AD,2020,9756
Actual,Armenia,I,2020,7
Actual,Armenia,O,2020,10878
Actual,Armenia,T,2020,20641
Actual,Austria,AD,2020,137840
Actual,Austria,I,2020,9807
Actual,Austria,O,2020,442433
Actual,Austria,T,2020,590080
Actual,Azerbaijan,AD,2020,23150
Actual,Azerbaijan,I,2020,1733
Actual,Azerbaijan,O,2020,43832
Actual,Azerbaijan,T,2020,68715
Actual,BLUE MED FAB,AD,2020,493872
Actual,BLUE MED FAB,I,2020,262518
Actual,BLUE MED FAB,O,2020,368205
Actual,BLUE MED FAB,T,2020,1124595
Actual,Baltic FAB,AD,2020,172469
Actual,Baltic FAB,I,2020,33537
Actual,Baltic FAB,O,2020,227632
Actual,Baltic FAB,T,2020,433638
Actual,Belgium/Luxembourg,AD,2020,204036
Actual,Belgium/Luxembourg,I,2020,4309
Actual,Belgium/Luxembourg,O,2020,333109
Actual,Belgium/Luxembourg,T,2020,541454
Actual,Bosnia and Herzegovina,AD,2020,8494
Actual,Bosnia and Herzegovina,I,2020,100
Actual,Bosnia and Herzegovina,O,2020,175670
Actual,Bosnia and Herzegovina,T,2020,184264
Actual,Bulgaria,AD,2020,41895
Actual,Bulgaria,I,2020,2974
Actual,Bulgaria,O,2020,331311
Actual,Bulgaria,T,2020,376180
Actual,Croatia,AD,2020,38970
Actual,Croatia,I,2020,7083
Actual,Croatia,O,2020,255046
Actual,Croatia,T,2020,301099
Actual,Cyprus,AD,2020,33546
Actual,Cyprus,I,2020,1856
Actual,Cyprus,O,2020,128808
Actual,Cyprus,T,2020,164210
Actual,Czech Republic,AD,2020,58541
Actual,Czech Republic,I,2020,6510
Actual,Czech Republic,O,2020,274639
Actual,Czech Republic,T,2020,339690
Actual,DK-SE FAB,AD,2020,189555
Actual,DK-SE FAB,I,2020,97669
Actual,DK-SE FAB,O,2020,161263
Actual,DK-SE FAB,T,2020,448487
Actual,Danube FAB,AD,2020,110241
Actual,Danube FAB,I,2020,17794
Actual,Danube FAB,O,2020,330846
Actual,Danube FAB,T,2020,458881
Actual,Denmark,AD,2020,109300
Actual,Denmark,I,2020,24967
Actual,Denmark,O,2020,140241
Actual,Denmark,T,2020,274508
Actual,ECAC,AD,2020,947400
Actual,ECAC,I,2020,3932875
Actual,ECAC,O,2020,98655
Actual,ECAC,T,2020,4978930
Actual,ESRA08,AD,2020,1009065
Actual,ESRA08,I,2020,3790580
Actual,ESRA08,O,2020,68805
Actual,ESRA08,T,2020,4868450
Actual,EU27,AD,2020,1476276
Actual,EU27,I,2020,2313805
Actual,EU27,O,2020,446849
Actual,EU27,T,2020,4236930
Actual,Estonia,AD,2020,17240
Actual,Estonia,I,2020,3405
Actual,Estonia,O,2020,76483
Actual,Estonia,T,2020,97128
Actual,FAB CE,AD,2020,282900
Actual,FAB CE,I,2020,45227
Actual,FAB CE,O,2020,654204
Actual,FAB CE,T,2020,982331
Actual,FABEC,AD,2020,1464918
Actual,FABEC,I,2020,660382
Actual,FABEC,O,2020,593129
Actual,FABEC,T,2020,2718429
Actual,Finland,AD,2020,61726
Actual,Finland,I,2020,24268
Actual,Finland,O,2020,33059
Actual,Finland,T,2020,119053
Actual,France,AD,2020,477907
Actual,France,I,2020,243217
Actual,France,O,2020,668691
Actual,France,T,2020,1389815
Actual,Georgia,AD,2020,12349
Actual,Georgia,I,2020,363
Actual,Georgia,O,2020,52023
Actual,Georgia,T,2020,64735
Actual,Germany,AD,2020,724242
Actual,Germany,I,2020,172697
Actual,Germany,O,2020,582183
Actual,Germany,T,2020,1479122
Actual,Greece,AD,2020,132600
Actual,Greece,I,2020,73355
Actual,Greece,O,2020,176591
Actual,Greece,T,2020,382546
Actual,Hungary,AD,2020,51896
Actual,Hungary,I,2020,932
Actual,Hungary,O,2020,328432
Actual,Hungary,T,2020,381260
Actual,Iceland,AD,2020,19467
Actual,Iceland,I,2020,9399
Actual,Iceland,O,2020,55958
Actual,Iceland,T,2020,84824
Actual,Ireland,AD,2020,102542
Actual,Ireland,I,2020,6325
Actual,Ireland,O,2020,154240
Actual,Ireland,T,2020,263107
Actual,Israel,AD,2020,50596
Actual,Israel,I,2020,6215
Actual,Israel,O,2020,10437
Actual,Israel,T,2020,67248
Actual,Italy,AD,2020,351524
Actual,Italy,I,2020,163202
Actual,Italy,O,2020,266946
Actual,Italy,T,2020,781672
Actual,Latvia,AD,2020,34898
Actual,Latvia,I,2020,652
Actual,Latvia,O,2020,94990
Actual,Latvia,T,2020,130540
Actual,Lithuania,AD,2020,27864
Actual,Lithuania,I,2020,2594
Actual,Lithuania,O,2020,108878
Actual,Lithuania,T,2020,139336
Actual,Malta,AD,2020,23660
Actual,Malta,I,2020,323
Actual,Malta,O,2020,32049
Actual,Malta,T,2020,56032
Actual,Moldova,AD,2020,9819
Actual,Moldova,I,2020,17
Actual,Moldova,O,2020,11869
Actual,Moldova,T,2020,21705
Actual,Morocco,AD,2020,55736
Actual,Morocco,I,2020,14317
Actual,Morocco,O,2020,108850
Actual,Morocco,T,2020,178903
Actual,NEFAB,AD,2020,182010
Actual,NEFAB,I,2020,255692
Actual,NEFAB,O,2020,120539
Actual,NEFAB,T,2020,558241
Actual,Netherlands,AD,2020,278308
Actual,Netherlands,I,2020,15671
Actual,Netherlands,O,2020,301676
Actual,Netherlands,T,2020,595655
Actual,North Macedonia,AD,2020,8886
Actual,North Macedonia,I,2020,28
Actual,North Macedonia,O,2020,86532
Actual,North Macedonia,T,2020,95446
Actual,Norway-Continental,AD,2020,93971
Actual,Norway-Continental,I,2020,213779
Actual,Norway-Continental,O,2020,36581
Actual,Norway-Continental,T,2020,344331
Actual,Poland,AD,2020,149013
Actual,Poland,I,2020,28739
Actual,Poland,O,2020,199164
Actual,Poland,T,2020,376916
Actual,Portugal-Continental,AD,2020,146304
Actual,Portugal-Continental,I,2020,16192
Actual,Portugal-Continental,O,2020,104109
Actual,Portugal-Continental,T,2020,266605
Actual,Portugal-SantaMaria,AD,2020,10343
Actual,Portugal-SantaMaria,I,2020,11011
Actual,Portugal-SantaMaria,O,2020,57019
Actual,Portugal-SantaMaria,T,2020,78373
Actual,Romania,AD,2020,70384
Actual,Romania,I,2020,13801
Actual,Romania,O,2020,235809
Actual,Romania,T,2020,319994
Actual,SES-RP2,AD,2020,1027765
Actual,SES-RP2,I,2020,3396699
Actual,SES-RP2,O,2020,184664
Actual,SES-RP2,T,2020,4609128
Actual,SES-RP3,AD,2020,1377373
Actual,SES-RP3,I,2020,2721759
Actual,SES-RP3,O,2020,356482
Actual,SES-RP3,T,2020,4455614
Actual,Serbia/Montenegro,AD,2020,48003
Actual,Serbia/Montenegro,I,2020,5190
Actual,Serbia/Montenegro,O,2020,284183
Actual,Serbia/Montenegro,T,2020,337376
Actual,Slovakia,AD,2020,11977
Actual,Slovakia,I,2020,1567
Actual,Slovakia,O,2020,187239
Actual,Slovakia,T,2020,200783
Actual,Slovenia,AD,2020,11702
Actual,Slovenia,I,2020,910
Actual,Slovenia,O,2020,182671
Actual,Slovenia,T,2020,195283
Actual,South West FAB,AD,2020,541830
Actual,South West FAB,I,2020,265631
Actual,South West FAB,O,2020,77612
Actual,South West FAB,T,2020,885073
Actual,Spain,AD,2020,431702
Actual,Spain,I,2020,233756
Actual,Spain,O,2020,188086
Actual,Spain,T,2020,853544
Actual,Spain-Canaries,AD,2020,95830
Actual,Spain-Canaries,I,2020,56204
Actual,Spain-Canaries,O,2020,20512
Actual,Spain-Canaries,T,2020,172546
Actual,Spain-Continental,AD,2020,404132
Actual,Spain-Continental,I,2020,141017
Actual,Spain-Continental,O,2020,234875
Actual,Spain-Continental,T,2020,780024
Actual,Sweden,AD,2020,100241
Actual,Sweden,I,2020,62575
Actual,Sweden,O,2020,188359
Actual,Sweden,T,2020,351175
Actual,Switzerland,AD,2020,200551
Actual,Switzerland,I,2020,13306
Actual,Switzerland,O,2020,263150
Actual,Switzerland,T,2020,477007
Actual,Türkiye,AD,2020,272751
Actual,Türkiye,I,2020,198395
Actual,Türkiye,O,2020,222050
Actual,Türkiye,T,2020,693196
Actual,UK-Continental,AD,2020,670783
Actual,UK-Continental,I,2020,158732
Actual,UK-Continental,O,2020,199651
Actual,UK-Continental,T,2020,1029166
Actual,UK-Ireland FAB,AD,2020,691635
Actual,UK-Ireland FAB,I,2020,205902
Actual,UK-Ireland FAB,O,2020,147163
Actual,UK-Ireland FAB,T,2020,1044700
Actual,Ukraine,AD,2020,68686
Actual,Ukraine,I,2020,11493
Actual,Ukraine,O,2020,44715
Actual,Ukraine,T,2020,124894
Actual,NM Area,AD,2021,1099146
Actual,NM Area,I,2021,5052368
Actual,NM Area,O,2021,88668
Actual,NM Area,T,2021,6240182
Actual,Albania,AD,2021,26252
Actual,Albania,I,2021,27
Actual,Albania,O,2021,127736
Actual,Albania,T,2021,154015
Actual,Armenia,AD,2021,20683
Actual,Armenia,I,2021,10
Actual,Armenia,O,2021,13786
Actual,Armenia,T,2021,34479
Actual,Austria,AD,2021,160231
Actual,Austria,I,2021,10509
Actual,Austria,O,2021,568725
Actual,Austria,T,2021,739465
Actual,Azerbaijan,AD,2021,29485
Actual,Azerbaijan,I,2021,4187
Actual,Azerbaijan,O,2021,47107
Actual,Azerbaijan,T,2021,80779
Actual,BLUE MED FAB,AD,2021,716812
Actual,BLUE MED FAB,I,2021,363001
Actual,BLUE MED FAB,O,2021,537415
Actual,BLUE MED FAB,T,2021,1617228
Actual,Baltic FAB,AD,2021,220183
Actual,Baltic FAB,I,2021,33758
Actual,Baltic FAB,O,2021,277742
Actual,Baltic FAB,T,2021,531683
Actual,Belgium/Luxembourg,AD,2021,252416
Actual,Belgium/Luxembourg,I,2021,6506
Actual,Belgium/Luxembourg,O,2021,379611
Actual,Belgium/Luxembourg,T,2021,638533
Actual,Bosnia and Herzegovina,AD,2021,15271
Actual,Bosnia and Herzegovina,I,2021,143
Actual,Bosnia and Herzegovina,O,2021,247753
Actual,Bosnia and Herzegovina,T,2021,263167
Actual,Bulgaria,AD,2021,52267
Actual,Bulgaria,I,2021,3451
Actual,Bulgaria,O,2021,460700
Actual,Bulgaria,T,2021,516418
Actual,Croatia,AD,2021,64219
Actual,Croatia,I,2021,9386
Actual,Croatia,O,2021,387308
Actual,Croatia,T,2021,460913
Actual,Cyprus,AD,2021,52942
Actual,Cyprus,I,2021,1908
Actual,Cyprus,O,2021,197015
Actual,Cyprus,T,2021,251865
Actual,Czech Republic,AD,2021,68765
Actual,Czech Republic,I,2021,7932
Actual,Czech Republic,O,2021,327247
Actual,Czech Republic,T,2021,403944
Actual,DK-SE FAB,AD,2021,214815
Actual,DK-SE FAB,I,2021,103168
Actual,DK-SE FAB,O,2021,173854
Actual,DK-SE FAB,T,2021,491837
Actual,Danube FAB,AD,2021,150072
Actual,Danube FAB,I,2021,22946
Actual,Danube FAB,O,2021,461353
Actual,Danube FAB,T,2021,634371
Actual,Denmark,AD,2021,121958
Actual,Denmark,I,2021,27710
Actual,Denmark,O,2021,150460
Actual,Denmark,T,2021,300128
Actual,ECAC,AD,2021,1193474
Actual,ECAC,I,2021,4887487
Actual,ECAC,O,2021,149110
Actual,ECAC,T,2021,6230071
Actual,ESRA08,AD,2021,1271410
Actual,ESRA08,I,2021,4697112
Actual,ESRA08,O,2021,105063
Actual,ESRA08,T,2021,6073585
Actual,EU27,AD,2021,1755057
Actual,EU27,I,2021,2959552
Actual,EU27,O,2021,547381
Actual,EU27,T,2021,5261990
Actual,Estonia,AD,2021,20663
Actual,Estonia,I,2021,3763
Actual,Estonia,O,2021,85696
Actual,Estonia,T,2021,110122
Actual,FAB CE,AD,2021,351686
Actual,FAB CE,I,2021,55287
Actual,FAB CE,O,2021,863540
Actual,FAB CE,T,2021,1270513
Actual,FABEC,AD,2021,1824888
Actual,FABEC,I,2021,747965
Actual,FABEC,O,2021,702701
Actual,FABEC,T,2021,3275554
Actual,Finland,AD,2021,60246
Actual,Finland,I,2021,25005
Actual,Finland,O,2021,38055
Actual,Finland,T,2021,123306
Actual,France,AD,2021,615415
Actual,France,I,2021,303939
Actual,France,O,2021,894025
Actual,France,T,2021,1813379
Actual,Georgia,AD,2021,27874
Actual,Georgia,I,2021,518
Actual,Georgia,O,2021,56741
Actual,Georgia,T,2021,85133
Actual,Germany,AD,2021,873144
Actual,Germany,I,2021,163419
Actual,Germany,O,2021,675153
Actual,Germany,T,2021,1711716
Actual,Greece,AD,2021,237561
Actual,Greece,I,2021,98513
Actual,Greece,O,2021,233117
Actual,Greece,T,2021,569191
Actual,Hungary,AD,2021,59736
Actual,Hungary,I,2021,1342
Actual,Hungary,O,2021,430034
Actual,Hungary,T,2021,491112
Actual,Iceland,AD,2021,28859
Actual,Iceland,I,2021,12916
Actual,Iceland,O,2021,69321
Actual,Iceland,T,2021,111096
Actual,Ireland,AD,2021,105178
Actual,Ireland,I,2021,6387
Actual,Ireland,O,2021,188376
Actual,Ireland,T,2021,299941
Actual,Israel,AD,2021,67764
Actual,Israel,I,2021,12291
Actual,Israel,O,2021,21568
Actual,Israel,T,2021,101623
Actual,Italy,AD,2021,473271
Actual,Italy,I,2021,222733
Actual,Italy,O,2021,409875
Actual,Italy,T,2021,1105879
Actual,Latvia,AD,2021,38289
Actual,Latvia,I,2021,565
Actual,Latvia,O,2021,125125
Actual,Latvia,T,2021,163979
Actual,Lithuania,AD,2021,31795
Actual,Lithuania,I,2021,2022
Actual,Lithuania,O,2021,144598
Actual,Lithuania,T,2021,178415
Actual,Malta,AD,2021,31895
Actual,Malta,I,2021,302
Actual,Malta,O,2021,39955
Actual,Malta,T,2021,72152
Actual,Moldova,AD,2021,16777
Actual,Moldova,I,2021,16
Actual,Moldova,O,2021,15855
Actual,Moldova,T,2021,32648
Actual,Morocco,AD,2021,83355
Actual,Morocco,I,2021,19544
Actual,Morocco,O,2021,150080
Actual,Morocco,T,2021,252979
Actual,NEFAB,AD,2021,185335
Actual,NEFAB,I,2021,278188
Actual,NEFAB,O,2021,158675
Actual,NEFAB,T,2021,622198
Actual,Netherlands,AD,2021,329510
Actual,Netherlands,I,2021,15732
Actual,Netherlands,O,2021,307218
Actual,Netherlands,T,2021,652460
Actual,North Macedonia,AD,2021,14350
Actual,North Macedonia,I,2021,77
Actual,North Macedonia,O,2021,140510
Actual,North Macedonia,T,2021,154937
